,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19z,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,Etiqueta
10,-458.3741760253906,-1906.761962890625,5346.29296875,-429.14434814453125,-1824.7672119140625,5379.5,-487.5855407714844,-1821.5966796875,5379.2216796875,-459.73052978515625,-1997.2796630859375,5312.208984375,-422.00140380859375,-1518.091064453125,5486.7294921875,-516.8216552734375,-1516.9033203125,5478.03564453125,-461.69622802734375,-2135.82373046875,5254.2841796875,-451.7782287597656,-1163.058349609375,5648.51416015625,-501.71826171875,-1170.3372802734375,5648.9033203125,-457.25311279296875,-2151.65673828125,5242.0224609375,-451.18487548828125,-1110.8951416015625,5659.240234375,-513.6004028320312,-1116.8433837890625,5659.55224609375,-442.6480407714844,-2320.3828125,5146.34130859375,-403.93292236328125,-2246.726318359375,5193.6328125,-496.910888671875,-2254.27880859375,5184.8916015625,-435.20751953125,-2363.181640625,5117.24560546875,-353.147705078125,-2238.78271484375,5200.421875,-548.3572998046875,-2258.7255859375,5186.92822265625,5295.6083984375,-2134.251220703125,5295.6083984375,-585.17041015625,-2143.07177734375,5264.4921875,-328.9026794433594,-2038.550048828125,5261.49853515625,-543.7090454101562,-2018.918212890625,5239.1123046875,-333.6973571777344,-1984.8714599609375,5274.4130859375,-544.973876953125,-1971.1162109375,5265.3408203125,1.0
11,308.9653625488281,-369.51593017578125,2773.7314453125,359.15460205078125,-276.41339111328125,2776.371826171875,273.6860046386719,-281.7095031738281,2798.27490234375,299.5008850097656,-474.4681701660156,2765.48193359375,413.981201171875,103.3060073852539,2816.794189453125,251.37094116210938,84.48995208740234,2840.390869140625,288.6907043457031,-615.1976318359375,2746.7353515625,437.45318603515625,443.94805908203125,2906.526123046875,282.9981689453125,450.5870666503906,2962.22119140625,275.6513671875,-660.4715576171875,2715.599609375,465.138427734375,530.9150390625,2846.54833984375,256.24505615234375,514.431396484375,2942.93505859375,245.9685821533203,-885.8137817382812,2665.78369140625,298.8685607910156,-791.0831909179688,2687.190185546875,220.6525421142578,-790.7052001953125,2704.711669921875,237.04904174804688,-920.2406005859375,2618.48046875,336.718505859375,-800.71923828125,2671.491943359375,159.57054138183594,-795.6583862304688,2712.247802734375,2662.16015625,-582.1411743164062,2662.16015625,82.18419647216797,-581.2081909179688,2757.891845703125,320.90509033203125,-502.0680236816406,2607.10205078125,85.74091339111328,-418.645751953125,2706.8125,304.94976806640625,-468.260009765625,2593.677978515625,83.82066345214844,-351.29296875,2703.25634765625,1.0
12,2477.97119140625,-2305.539794921875,7316.55859375,2514.908203125,-2225.74609375,7333.5126953125,2459.472900390625,-2219.92333984375,7352.00537109375,2467.00537109375,-2382.427734375,7291.125,2583.607666015625,-1924.5947265625,7414.5849609375,2501.49365234375,-1912.326171875,7438.6611328125,2458.149169921875,-2523.68408203125,7248.03662109375,2614.8818359375,-1593.6019287109375,7561.81494140625,2567.35888671875,-1583.013427734375,7580.7548828125,2453.042236328125,-2536.405029296875,7225.91259765625,2617.578125,-1525.9312744140625,7562.66796875,2555.873046875,-1512.7647705078125,7584.9013671875,2425.476318359375,-2717.716064453125,7121.04443359375,2480.856689453125,-2646.143310546875,7153.62744140625,2396.00830078125,-2645.78466796875,7183.8193359375,2407.52001953125,-2764.332275390625,7093.7255859375,2517.962890625,-2653.93701171875,7123.703125,2346.103515625,-2651.2763671875,7191.8603515625,7202.9306640625,-2507.763916015625,7202.9306640625,2332.96337890625,-2506.028564453125,7302.33447265625,2492.67333984375,-2482.115966796875,7162.44384765625,2363.14111328125,-2484.25341796875,7225.9521484375,2481.669921875,-2469.162109375,7161.4765625,2373.16796875,-2468.2646484375,7218.5419921875,1.0
13,-41.99955368041992,336.42205810546875,1347.713134765625,46.710758209228516,419.63507080078125,1355.285400390625,-105.86293029785156,432.11761474609375,1362.0576171875,-60.858802795410156,242.0335693359375,1366.836669921875,45.869895935058594,696.0914916992188,1175.6298828125,-138.94479370117188,738.9533081054688,1269.970947265625,-81.86836242675781,88.00157928466797,1298.6412353515625,22.245885848999023,1072.9781494140625,1274.627197265625,-94.59269714355469,1082.6751708984375,1450.6126708984375,-97.3171615600586,49.70958709716797,1272.1156005859375,54.13898849487305,1110.78173828125,1150.9002685546875,-124.9476318359375,1145.8900146484375,1377.1644287109375,-153.98965454101562,-159.92172241210938,1231.877197265625,-51.1383056640625,-89.48011779785156,1260.4605712890625,-210.22750854492188,-54.304100036621094,1258.615478515625,-145.1033172607422,-212.33981323242188,1185.826171875,25.368452072143555,-113.91497802734375,1217.6544189453125,-316.63934326171875,-39.767066955566406,1227.64013671875,1133.4881591796875,91.13035583496094,1133.4881591796875,-348.75921630859375,118.92652893066406,1139.39013671875,4.0602006912231445,6.5520524978637695,974.1903076171875,-304.18157958984375,85.07719421386719,996.2567138671875,-20.176502227783203,-16.425025939941406,928.6341552734375,-283.59033203125,70.39826965332031,946.41552734375,0.0
14,-136.6298828125,-222.32421875,2557.038330078125,-82.96202087402344,-119.0218734741211,2560.07666015625,-194.70147705078125,-136.10499572753906,2612.583740234375,-124.54254150390625,-336.4621276855469,2560.813232421875,-87.94660949707031,238.47335815429688,2450.215576171875,-242.45706176757812,225.58450317382812,2726.600341796875,-126.03363037109375,-492.4280700683594,2487.34033203125,-121.9496841430664,641.7899169921875,2608.059326171875,-170.85842895507812,499.11572265625,3068.038330078125,-131.0950469970703,-526.9175415039062,2456.64306640625,-114.2020263671875,729.00146484375,2511.43505859375,-184.07412719726562,609.6422119140625,3042.079345703125,-126.33902740478516,-743.3653564453125,2397.0400390625,-56.042015075683594,-650.016357421875,2413.334716796875,-197.42916870117188,-665.2662353515625,2457.95166015625,-129.7444305419922,-777.1141357421875,2328.373291015625,14.564056396484375,-649.8430786132812,2368.32763671875,-286.5528564453125,-675.6685791015625,2470.277099609375,2356.02783203125,-494.52532958984375,2356.02783203125,-359.1002197265625,-449.0693359375,2527.182373046875,-53.3588752746582,-427.0361328125,2191.9521484375,-386.2110290527344,-374.12677001953125,2285.611083984375,-87.31897735595703,-405.08233642578125,2154.599609375,-406.2674255371094,-348.6021423339844,2208.323486328125,1.0
15,1002.48046875,-215.6378631591797,2018.2337646484375,1003.0330810546875,-114.26899719238281,1979.9644775390625,995.3513793945312,-123.07210540771484,2080.21826171875,1021.880859375,-321.7335205078125,2001.736572265625,1032.1124267578125,247.04934692382812,1996.549072265625,953.0872802734375,245.6819305419922,2114.43505859375,1038.273193359375,-483.66351318359375,1984.048828125,1159.3443603515625,615.480712890625,2064.38330078125,1070.560791015625,617.6510009765625,2133.7578125,1013.1404418945312,-529.4158935546875,1973.2076416015625,1088.5150146484375,703.4332275390625,2045.375732421875,1005.0755615234375,695.3348388671875,2169.114501953125,1015.2492065429688,-739.0701293945312,1934.747314453125,1024.510009765625,-634.7813110351562,1886.038330078125,1023.2772216796875,-666.0426635742188,2022.5609130859375,971.787109375,-787.1329345703125,1916.288330078125,1009.7960205078125,-627.6643676757812,1802.423828125,1014.1195068359375,-691.5035400390625,2097.366455078125,1762.646240234375,-381.7376403808594,1762.646240234375,1012.7838745117188,-482.92352294921875,2201.065673828125,800.0612182617188,-443.456298828125,1855.9462890625,850.3760986328125,-477.00823974609375,2128.344970703125,746.8972778320312,-463.237060546875,1882.186767578125,797.8453369140625,-469.37835693359375,2107.42626953125,1.0
16,647.45703125,418.85943603515625,2626.46826171875,729.1921997070312,469.005615234375,2569.130859375,620.2848510742188,515.5927124023438,2636.58349609375,640.42529296875,322.3584899902344,2689.3671875,827.8450927734375,532.8258666992188,2234.729736328125,421.12005615234375,584.6649169921875,2368.62890625,563.4554443359375,198.9329071044922,2667.631591796875,1062.9508056640625,808.2846069335938,2213.36474609375,585.7068481445312,947.60595703125,2370.46728515625,532.3825073242188,168.82376098632812,2643.42578125,1121.283935546875,865.3572998046875,2119.42138671875,513.7271118164062,1023.22021484375,2301.52783203125,451.7293395996094,-24.178781509399414,2612.787353515625,561.6669921875,30.73589515686035,2592.558837890625,423.95361328125,84.74374389648438,2685.031982421875,396.7088317871094,-75.45063781738281,2577.6943359375,643.823974609375,15.981060981750488,2524.31396484375,345.71307373046875,139.01229858398438,2720.8212890625,2508.188720703125,192.05929565429688,2508.188720703125,400.7803649902344,396.40325927734375,2744.61083984375,967.5833740234375,381.37689208984375,2369.62451171875,338.4612121582031,668.1978759765625,2720.31298828125,1010.8519287109375,447.67816162109375,2328.55126953125,313.85809326171875,758.00390625,2711.19970703125,1.0
17,-476.5736389160156,68.37713623046875,2280.62890625,-409.6949157714844,150.71946716308594,2234.474609375,-528.4468994140625,166.33383178710938,2292.091064453125,-470.455810546875,-31.067699432373047,2324.373779296875,-270.8988342285156,477.2444763183594,2159.945068359375,-540.3283081054688,532.9359130859375,2258.514892578125,-473.795166015625,-174.97412109375,2343.71533203125,-115.77925109863281,819.8768310546875,2267.025146484375,-443.5047302246094,917.580078125,2303.69921875,-486.8684997558594,-223.0670928955078,2331.123779296875,-92.57648468017578,912.78857421875,2199.173828125,-499.2920837402344,982.4603271484375,2217.497314453125,-489.17041015625,-446.2987365722656,2392.391845703125,-412.326171875,-357.8829040527344,2338.76025390625,-557.2862548828125,-340.39935302734375,2415.71142578125,-500.22906494140625,-506.62261962890625,2351.62255859375,-333.6597900390625,-373.189697265625,2296.818603515625,-641.50146484375,-324.48077392578125,2467.4404296875,2187.42431640625,-149.36825561523438,2187.42431640625,-680.6712036132812,-56.786468505859375,2491.88330078125,-249.48690795898438,-33.897727966308594,1917.841796875,-860.1685791015625,113.85755920410156,2390.643310546875,-246.9488067626953,-1.3526474237442017,1841.6468505859375,-906.9752197265625,179.11288452148438,2349.05615234375,1.0
18,-1132.170166015625,-443.2640075683594,3822.946044921875,-1140.16015625,-352.00848388671875,3896.10791015625,-1156.966796875,-350.6272277832031,3769.469970703125,-1138.7421875,-548.569091796875,3815.48193359375,-1149.869873046875,15.488235473632812,3948.306640625,-1282.3067626953125,-14.447339057922363,3743.16748046875,-1104.9468994140625,-697.9207153320312,3798.51904296875,-1248.589111328125,346.6114501953125,3985.500732421875,-1529.126220703125,260.6173095703125,3811.37255859375,-1083.0919189453125,-751.6343994140625,3788.268310546875,-1149.338134765625,418.93499755859375,4017.713623046875,-1516.143310546875,357.49896240234375,3790.42431640625,-1075.1639404296875,-972.8806762695312,3752.104736328125,-1067.8892822265625,-887.3609619140625,3846.81396484375,-1104.2523193359375,-865.5177001953125,3690.17578125,-1028.9210205078125,-1024.5533447265625,3729.452392578125,-1050.8123779296875,-896.4280395507812,3928.12451171875,-1117.9556884765625,-848.9410400390625,3602.12158203125,4033.330810546875,-645.4691162109375,4033.330810546875,-1123.253662109375,-583.126220703125,3590.075439453125,-1029.95703125,-471.5926818847656,4047.125732421875,-1056.108154296875,-420.56011962890625,3573.673095703125,-1015.2028198242188,-408.4253845214844,4065.624267578125,-1040.684326171875,-372.7256164550781,3581.955078125,1.0
19,755.2572021484375,267.7289123535156,3346.759033203125,793.74658203125,358.11993408203125,3294.789794921875,700.2280883789062,363.25457763671875,3388.03369140625,786.0354614257812,160.98028564453125,3380.38427734375,752.9041137695312,700.2767944335938,3195.47314453125,553.4450073242188,744.57421875,3357.59326171875,791.862060546875,11.631048202514648,3378.98095703125,775.7710571289062,1114.8529052734375,3320.27294921875,804.7286376953125,950.3896484375,3590.57861328125,777.4000854492188,-33.290771484375,3355.52392578125,727.0655517578125,1172.3876953125,3209.93994140625,801.0015869140625,1110.194091796875,3589.134765625,790.3198852539062,-260.0124816894531,3368.68017578125,857.9449462890625,-161.64178466796875,3322.75439453125,725.2747192382812,-168.64376831054688,3423.82568359375,752.9680786132812,-315.2308044433594,3327.052001953125,935.6658935546875,-168.29440307617188,3253.440185546875,646.8446655273438,-179.1981964111328,3469.667236328125,3236.43505859375,33.8574104309082,3236.43505859375,536.7996215820312,21.17892837524414,3458.508544921875,995.3131713867188,219.80380249023438,3122.16357421875,533.572021484375,24.845279693603516,3250.276611328125,980.2853393554688,289.4761657714844,3089.478515625,527.8377685546875,22.006244659423828,3174.2333984375,1.0
20,-347.9707946777344,-59.7773551940918,3360.421142578125,-323.90447998046875,8.930994033813477,3400.602294921875,-310.40826416015625,20.740520477294922,3318.76708984375,-392.20477294921875,-146.21139526367188,3349.04541015625,-314.9681701660156,429.28173828125,3458.24462890625,-234.6211700439453,391.96484375,3306.993408203125,-452.2793884277344,-244.98037719726562,3343.643798828125,-343.390380859375,777.6834716796875,3449.27001953125,-195.0363311767578,759.4024658203125,3347.09326171875,-465.533203125,-278.1339111328125,3348.030029296875,-283.5875549316406,841.3635864257812,3503.24072265625,-135.7028350830078,802.0989379882812,3346.29736328125,-600.0400390625,-426.2364196777344,3369.95654296875,-550.4808349609375,-357.5794677734375,3406.871826171875,-536.7241821289062,-367.83843994140625,3305.237548828125,-604.2589111328125,-476.6388244628906,3366.83349609375,-576.6724853515625,-367.77288818359375,3465.048095703125,-564.3543090820312,-414.760498046875,3254.55029296875,3493.194091796875,-297.26226806640625,3493.194091796875,-557.240966796875,-547.2054443359375,3152.25390625,-540.452392578125,-295.1212463378906,3473.623779296875,-613.1453247070312,-755.8919677734375,3077.20361328125,-539.4171752929688,-317.85748291015625,3464.24560546875,-661.940673828125,-887.4524536132812,3061.40869140625,1.0
21,296.8103942871094,-128.1260223388672,2043.369873046875,290.5666198730469,-22.528194427490234,1981.999267578125,274.57275390625,-54.41326904296875,2111.558837890625,342.1692199707031,-231.8428192138672,2033.4722900390625,329.2318420410156,377.166748046875,1975.987060546875,-103.82682800292969,56.8242301940918,2196.09033203125,330.6732482910156,-386.1454772949219,2020.0767822265625,492.716064453125,736.2055053710938,2035.140625,-368.51141357421875,439.54412841796875,2114.3818359375,289.6219482421875,-425.21502685546875,2023.0667724609375,411.69287109375,815.0866088867188,1995.6058349609375,-479.74932861328125,441.05438232421875,2100.315673828125,255.0128173828125,-641.4115600585938,2014.7679443359375,264.75628662109375,-534.71142578125,1934.2418212890625,304.58209228515625,-571.0647583007812,2095.36279296875,179.1990966796875,-669.1622924804688,2020.2242431640625,243.87863159179688,-514.9107055664062,1836.5103759765625,350.1706848144531,-591.5347900390625,2180.391845703125,1795.5784912109375,-273.3473205566406,1795.5784912109375,560.5035400390625,-399.51470947265625,2210.853515625,31.609024047851562,-156.7274932861328,1830.365966796875,728.72900390625,-235.46298217773438,2270.79638671875,-16.554319381713867,-117.58370208740234,1848.625732421875,790.8510131835938,-166.88983154296875,2278.822998046875,1.0
